date,apy,apyBase,apyReward,tvl_usd,pool_id,category,project,chain,asset,symbol
2022-05-03 00:00:00+00:00,3.6,3.6,,11074372760,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-04 00:00:00+00:00,3.6,3.6,,11744709791,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-05 00:00:00+00:00,3.6,3.6,,11008298772,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-06 00:00:00+00:00,3.5,3.5,,10974211995,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-07 00:00:00+00:00,3.5,3.5,,10736517627,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-08 00:00:00+00:00,3.6,3.6,,10375445969,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-09 00:00:00+00:00,3.5,3.5,,9406769875,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-10 00:00:00+00:00,3.6,3.6,,9506069560,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-11 00:00:00+00:00,3.6,3.6,,8714550420,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-12 00:00:00+00:00,3.6,3.6,,7857787286,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-13 00:00:00+00:00,3.6,3.6,,8459868374,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-14 00:00:00+00:00,3.6,3.6,,8307436489,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-15 00:00:00+00:00,3.7,3.7,,8869252957,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-16 00:00:00+00:00,3.7,3.7,,8406513502,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-17 00:00:00+00:00,3.7,3.7,,8601108016,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-18 00:00:00+00:00,3.8,3.8,,8072321130,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-19 00:00:00+00:00,3.8,3.8,,8305322669,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-20 00:00:00+00:00,3.8,3.8,,8110663532,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-21 00:00:00+00:00,3.8,3.8,,8093785039,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-22 00:00:00+00:00,3.9,3.9,,8299480469,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-23 00:00:00+00:00,3.9,3.9,,8130648910,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-24 00:00:00+00:00,4.0,4.0,,8144177342,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-25 00:00:00+00:00,4.0,4.0,,8076696769,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-26 00:00:00+00:00,4.0,4.0,,7549047867,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-27 00:00:00+00:00,4.0,4.0,,7162858310,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-28 00:00:00+00:00,4.0,4.0,,7329191226,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-29 00:00:00+00:00,4.0,4.0,,7403372675,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-30 00:00:00+00:00,4.0,4.0,,8190730072,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-05-31 00:00:00+00:00,4.0,4.0,,8040565588,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-01 00:00:00+00:00,4.0,4.0,,7457563960,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-02 00:00:00+00:00,4.0,4.0,,7529727017,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-03 00:00:00+00:00,4.0,4.0,,7361895607,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-04 00:00:00+00:00,4.0,4.0,,7371970157,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-05 00:00:00+00:00,4.0,4.0,,7462010533,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-06 00:00:00+00:00,4.0,4.0,,7693058781,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-07 00:00:00+00:00,4.0,4.0,,7602537682,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-08 00:00:00+00:00,4.0,4.0,,7423014605,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-09 00:00:00+00:00,4.0,4.0,,7365761144,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-10 00:00:00+00:00,4.0,4.0,,6693572071,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-11 00:00:00+00:00,4.0,4.0,,6292245541,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-12 00:00:00+00:00,4.0,4.0,,6013418620,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-13 00:00:00+00:00,4.0,4.0,,5020855492,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-14 00:00:00+00:00,4.0,4.0,,4739191219,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-15 00:00:00+00:00,4.0,4.0,,4881295771,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-16 00:00:00+00:00,4.0,4.0,,4394576092,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-17 00:00:00+00:00,4.0,4.0,,4282944265,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-18 00:00:00+00:00,4.0,4.0,,3874088251,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-19 00:00:00+00:00,3.9,3.9,,4520906774,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-20 00:00:00+00:00,4.0,4.0,,4367053109,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-21 00:00:00+00:00,4.0,4.0,,4507593430,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-22 00:00:00+00:00,4.0,4.0,,4217562775,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-23 00:00:00+00:00,4.0,4.0,,4567417615,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-24 00:00:00+00:00,4.0,4.0,,5021163436,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-25 00:00:00+00:00,4.0,4.0,,5081069509,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-26 00:00:00+00:00,4.0,4.0,,5004523357,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-27 00:00:00+00:00,3.9,3.9,,4955876828,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-28 00:00:00+00:00,4.0,4.0,,4732321593,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-29 00:00:00+00:00,4.0,4.0,,4539445148,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-06-30 00:00:00+00:00,4.0,4.0,,4210439330,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-01 00:00:00+00:00,3.9,3.9,,4359975792,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-02 00:00:00+00:00,4.0,4.0,,4380939233,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-03 00:00:00+00:00,3.9,3.9,,4409746992,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-04 00:00:00+00:00,3.9,3.9,,4680798883,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-05 00:00:00+00:00,3.9,3.9,,4713828842,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-06 00:00:00+00:00,3.9,3.9,,4837109739,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-07 00:00:00+00:00,4.0,4.0,,5106471304,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-08 00:00:00+00:00,4.0,4.0,,5099925900,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-09 00:00:00+00:00,4.0,4.0,,5033724248,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-10 00:00:00+00:00,4.0,4.0,,4808943414,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-11 00:00:00+00:00,4.0,4.0,,4591925326,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-12 00:00:00+00:00,4.0,4.0,,4263669067,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-13 00:00:00+00:00,3.9,3.9,,4443090874,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-14 00:00:00+00:00,3.9,3.9,,4842711111,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-15 00:00:00+00:00,3.9,3.9,,5139344218,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-16 00:00:00+00:00,4.0,4.0,,5555425744,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-17 00:00:00+00:00,3.9,3.9,,5625899824,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-18 00:00:00+00:00,3.9,3.9,,6263863454,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-19 00:00:00+00:00,3.9,3.9,,6518463985,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-20 00:00:00+00:00,3.9,3.9,,6472259510,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-21 00:00:00+00:00,3.9,3.9,,6607042649,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-22 00:00:00+00:00,3.9,3.9,,6416905210,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-23 00:00:00+00:00,3.9,3.9,,6353671405,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-24 00:00:00+00:00,3.9,3.9,,6761689534,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-25 00:00:00+00:00,3.9,3.9,,6240665157,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-26 00:00:00+00:00,4.0,4.0,,5865846166,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-27 00:00:00+00:00,3.9,3.9,,6777984956,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-28 00:00:00+00:00,4.0,4.0,,7232897604,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-29 00:00:00+00:00,3.9,3.9,,7174806109,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-30 00:00:00+00:00,3.9,3.9,,6977484593,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-07-31 00:00:00+00:00,3.9,3.9,,7014586564,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-01 00:00:00+00:00,3.9,3.9,,6724669519,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-02 00:00:00+00:00,3.9,3.9,,6890613466,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-03 00:00:00+00:00,3.9,3.9,,6776873887,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-04 00:00:00+00:00,3.9,3.9,,6713444566,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-05 00:00:00+00:00,3.9,3.9,,6908542490,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-06 00:00:00+00:00,3.9,3.9,,7458717544,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-07 00:00:00+00:00,3.9,3.9,,7217877591,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-08 00:00:00+00:00,3.9,3.9,,7304205552,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-09 00:00:00+00:00,3.9,3.9,,6995633859,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-10 00:00:00+00:00,3.9,3.9,,7634852552,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-11 00:00:00+00:00,3.9,3.9,,7843828625,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-12 00:00:00+00:00,3.9,3.9,,8011739284,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-13 00:00:00+00:00,3.9,3.9,,8303910199,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-14 00:00:00+00:00,3.9,3.9,,8098077400,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-15 00:00:00+00:00,3.9,3.9,,7960091878,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-16 00:00:00+00:00,3.9,3.9,,7812960907,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-17 00:00:00+00:00,3.9,3.9,,7684345027,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-18 00:00:00+00:00,3.9,3.9,,7788872430,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-19 00:00:00+00:00,3.9,3.9,,6860332450,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-20 00:00:00+00:00,3.9,3.9,,6583547617,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-21 00:00:00+00:00,3.9,3.9,,6683229695,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-22 00:00:00+00:00,3.9,3.9,,6580044165,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-23 00:00:00+00:00,3.9,3.9,,6909594160,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-24 00:00:00+00:00,3.9,3.9,,6948100964,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-25 00:00:00+00:00,3.9,3.9,,7123541693,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-26 00:00:00+00:00,3.8,3.8,,6488054486,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-27 00:00:00+00:00,3.9,3.9,,6177416420,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-28 00:00:00+00:00,3.9,3.9,,6114311812,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-29 00:00:00+00:00,3.9,3.9,,6443174944,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-30 00:00:00+00:00,3.9,3.9,,6427031104,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-08-31 00:00:00+00:00,3.9,3.9,,6576566695,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-01 00:00:00+00:00,3.9,3.9,,6612139651,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-02 00:00:00+00:00,3.9,3.9,,6580468626,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-03 00:00:00+00:00,3.9,3.9,,6469124569,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-04 00:00:00+00:00,3.9,3.9,,6542640230,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-05 23:00:30.679000+00:00,3.9,3.9,,6643226253,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-06 23:01:37.237000+00:00,3.8,3.8,,6520763538,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-07 23:01:19.821000+00:00,3.5,3.5,,6763332373,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-08 23:02:40.814000+00:00,3.8,3.8,,6786851272,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-09 23:01:21.962000+00:00,3.8,3.8,,7168583666,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-10 23:01:09.918000+00:00,3.8,3.8,,7351359379,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-11 23:01:26.339000+00:00,3.8,3.8,,7286655809,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-12 23:01:22.574000+00:00,3.8,3.8,,7192081392,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-13 23:01:35.003000+00:00,3.8,3.8,,6632054366,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-14 23:01:41.878000+00:00,3.8,3.8,,6698034102,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-15 23:01:20.973000+00:00,4.0,4.0,,6383348324,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-16 23:01:36.543000+00:00,5.5,5.5,,6152550787,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-17 23:01:33.565000+00:00,4.8,4.8,,6248868873,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-18 23:01:38.211000+00:00,4.6,4.6,,5723155462,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-19 23:01:39.615000+00:00,5.3,5.3,,5932865782,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-20 23:01:23.984000+00:00,4.9,4.9,,5697552372,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-21 23:01:28.154000+00:00,5.3,5.3,,5300665049,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-22 23:01:27.381000+00:00,5.2,5.2,,5677021743,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-23 23:01:29.095000+00:00,5.0,5.0,,5762440019,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-24 23:01:18.999000+00:00,5.0,5.0,,5715230579,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-25 23:01:24.683000+00:00,4.7,4.7,,5616952047,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-26 23:01:28.452000+00:00,5.1,5.1,,5749704257,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-27 23:01:33.295000+00:00,5.5,5.5,,5776603773,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-28 23:01:24.750000+00:00,5.6,5.6,,5843639254,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-29 23:01:17.744000+00:00,5.4,5.4,,5843185343,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-09-30 23:01:28.391000+00:00,5.6,5.6,,5801648031,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-01 23:01:15.915000+00:00,5.4,5.4,,5751410711,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-02 23:01:54.618000+00:00,5.1,5.1,,5716507295,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-03 23:04:31.484000+00:00,5.2,5.2,,5773325745,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-04 23:01:16.113000+00:00,5.0,5.0,,5952964141,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-05 23:01:30.658000+00:00,5.3,5.3,,5920188192,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-06 23:01:44.429000+00:00,5.7,5.7,,5943018896,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-07 23:01:23.674000+00:00,5.0,5.0,,5854806263,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-08 23:01:16.989000+00:00,5.8,5.8,,5760214894,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-09 23:01:38.152000+00:00,4.7,4.7,,5805945106,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-10 23:01:36.658000+00:00,5.0,5.0,,5682810416,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-11 23:01:37.201000+00:00,5.2,5.2,,5634787546,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-12 23:01:38.640000+00:00,4.9,4.9,,5726380785,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-13 23:01:31.391000+00:00,5.1,5.1,,5702727849,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-14 23:01:32.967000+00:00,6.2,6.2,,5696341566,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-15 23:01:36.019000+00:00,5.0,5.0,,5630081851,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-16 23:01:43.349000+00:00,5.0,5.0,,5785844872,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-17 23:01:47.697000+00:00,5.0,5.0,,5874054170,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-18 23:01:46.221000+00:00,5.9,5.9,,5811321656,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-19 23:02:00.960000+00:00,5.5,5.5,,5743039452,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-20 23:01:30.594000+00:00,6.3,6.3,,5700698685,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-21 23:01:48.681000+00:00,5.7,5.7,,5785676210,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-22 23:01:39.105000+00:00,5.6,5.6,,5863410016,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-23 23:01:41.454000+00:00,5.0,5.0,,6018734656,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-24 23:01:14.441000+00:00,5.0,5.0,,6022969192,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-25 23:01:31.802000+00:00,5.0,5.0,,6625011130,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-26 23:01:31.961000+00:00,6.1,6.1,,7016639524,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-27 23:01:33.413000+00:00,5.8,5.8,,6923039371,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
2022-10-28 23:01:21.359000+00:00,5.4,5.4,,7102693764,747c1d2a-c668-4682-b9f9-296708a3dd90,staking,lido,Ethereum,ETH,STETH
